Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
wiki blake,,,,09-07-2024 13:55:27,09-07-2024 13:55:29,1.892s,FAILED
,,,,,,,
Test Cases/Wikipedia/Open Blake Shelton,,,,09-07-2024 13:55:29,09-07-2024 13:55:29,0.056s,FAILED
"openBrowser(""https://www.wikipedia.org/"")",,,,09-07-2024 13:55:29,09-07-2024 13:55:29,0.036s,FAILED
