Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
wiki ac milan,Chrome 126.0.0.0,,,08-07-2024 15:07:31,08-07-2024 15:09:59,2m - 28.257s,PASSED
,,,,,,,
Test Cases/Wikipedia/Open AC Milan,Chrome 126.0.0.0,,,08-07-2024 15:07:32,08-07-2024 15:09:59,2m - 27.086s,PASSED
"a = ""https://www.wikipedia.org/""",Chrome 126.0.0.0,,,08-07-2024 15:07:33,08-07-2024 15:07:33,0.005s,PASSED
openBrowser(a),Chrome 126.0.0.0,,,08-07-2024 15:07:33,08-07-2024 15:09:02,1m - 28.877s,PASSED
"setText(findTestObject(""Wikipedia/box wikipedia search""), ""AC Milan"")",Chrome 126.0.0.0,,,08-07-2024 15:09:02,08-07-2024 15:09:03,0.980s,PASSED
delay(3),Chrome 126.0.0.0,,,08-07-2024 15:09:03,08-07-2024 15:09:06,3.051s,PASSED
"click(findTestObject(""Wikipedia/klik button search""))",Chrome 126.0.0.0,,,08-07-2024 15:09:06,08-07-2024 15:09:55,48.904s,PASSED
delay(4),Chrome 126.0.0.0,,,08-07-2024 15:09:55,08-07-2024 15:09:59,4.016s,PASSED
