Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
wiki ac milan,Chrome 126.0.0.0,,,08-07-2024 15:05:11,08-07-2024 15:05:57,46.534s,PASSED
,,,,,,,
Test Cases/Wikipedia/Open AC Milan,Chrome 126.0.0.0,,,08-07-2024 15:05:11,08-07-2024 15:05:57,46.190s,PASSED
"a = ""https://www.wikipedia.org/""",Chrome 126.0.0.0,,,08-07-2024 15:05:12,08-07-2024 15:05:12,0.008s,PASSED
openBrowser(a),Chrome 126.0.0.0,,,08-07-2024 15:05:12,08-07-2024 15:05:39,27.262s,PASSED
"setText(findTestObject(""Wikipedia/box wikipedia search""), ""AC Milan"")",Chrome 126.0.0.0,,,08-07-2024 15:05:39,08-07-2024 15:05:45,5.562s,PASSED
delay(3),Chrome 126.0.0.0,,,08-07-2024 15:05:45,08-07-2024 15:05:48,3.062s,PASSED
"click(findTestObject(""Wikipedia/klik button search""))",Chrome 126.0.0.0,,,08-07-2024 15:05:48,08-07-2024 15:05:53,5.777s,PASSED
delay(4),Chrome 126.0.0.0,,,08-07-2024 15:05:53,08-07-2024 15:05:57,4.016s,PASSED
