Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
wiki ac milan,Chrome 126.0.0.0,,,08-07-2024 15:07:27,08-07-2024 15:09:26,1m - 58.256s,PASSED
,,,,,,,
Test Cases/Wikipedia/Open AC Milan,Chrome 126.0.0.0,,,08-07-2024 15:07:29,08-07-2024 15:09:26,1m - 56.792s,PASSED
"a = ""https://www.wikipedia.org/""",Chrome 126.0.0.0,,,08-07-2024 15:07:30,08-07-2024 15:07:30,0.005s,PASSED
openBrowser(a),Chrome 126.0.0.0,,,08-07-2024 15:07:30,08-07-2024 15:08:57,1m - 26.768s,PASSED
"setText(findTestObject(""Wikipedia/box wikipedia search""), ""AC Milan"")",Chrome 126.0.0.0,,,08-07-2024 15:08:57,08-07-2024 15:09:02,5.140s,PASSED
delay(3),Chrome 126.0.0.0,,,08-07-2024 15:09:02,08-07-2024 15:09:05,3.075s,PASSED
"click(findTestObject(""Wikipedia/klik button search""))",Chrome 126.0.0.0,,,08-07-2024 15:09:05,08-07-2024 15:09:22,16.226s,PASSED
delay(4),Chrome 126.0.0.0,,,08-07-2024 15:09:22,08-07-2024 15:09:26,4.005s,PASSED
