Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
login berhasil,,,,04-07-2024 14:46:36,04-07-2024 14:54:18,7m - 42.546s,FAILED
,,,,,,,
Test Cases/login mascot/login,,,,04-07-2024 14:51:03,04-07-2024 14:54:18,3m - 15.591s,FAILED
"a = ""http://206.189.158.91:8080/sparepart-factory-cms/login.zul""",,,,04-07-2024 14:51:12,04-07-2024 14:51:12,0.001s,PASSED
openBrowser(a),,,,04-07-2024 14:51:12,04-07-2024 14:54:16,3m - 4.196s,FAILED
